0.000000	0.000000	0.000000	0.000000	0.000000
0.000000	0.000000	2700.000000	3380.000000	2254.459961
17.650999	0.000000	2700.000000	3380.000000	2254.459961
51.111099	0.000000	2700.000000	3523.888428	2350.433594
84.571198	0.000000	2700.000000	3750.000000	2501.250000
102.222198	0.000000	2700.000000	3450.000000	2301.149902
0.000000	17.267300	2700.000000	3380.000000	2254.459961
17.650999	17.267300	2700.000000	3380.000000	2254.459961
51.111099	17.267300	2700.000000	3380.000000	2254.459961
84.571198	17.267300	2700.000000	3725.014404	2484.584717
102.222198	17.267300	2700.000000	3750.000000	2501.250000
0.000000	50.000000	2700.000000	3380.000000	2254.459961
17.650999	50.000000	2700.000000	3380.000000	2254.459961
51.111099	50.000000	2700.000000	3380.000000	2254.459961
84.571198	50.000000	2700.000000	3380.000000	2254.459961
102.222198	50.000000	2700.000000	3380.000000	2254.459961
0.000000	82.732697	2700.000000	3500.000000	2334.500000
17.650999	82.732697	2700.000000	3500.000000	2334.500000
51.111099	82.732697	2700.000000	3380.000000	2254.459961
84.571198	82.732697	2700.000000	3380.000000	2254.459961
102.222198	82.732697	2700.000000	3380.000000	2254.459961
0.000000	100.000000	2700.000000	3500.000000	2334.500000
17.650999	100.000000	2700.000000	3500.000000	2334.500000
51.111099	100.000000	2700.000000	3440.000000	2294.479980
84.571198	100.000000	2700.000000	3380.000000	2254.459961
102.222198	100.000000	2700.000000	3380.000000	2254.459961
102.222198	0.000000	2700.000000	3450.000000	2301.149902
119.873299	0.000000	2700.000000	3450.000000	2301.149902
153.333298	0.000000	2700.000000	3450.000000	2301.149902
186.793396	0.000000	2700.000000	3334.772217	2224.293213
204.444397	0.000000	2700.000000	3120.000000	2081.040039
102.222198	17.267300	2700.000000	3750.000000	2501.250000
119.873299	17.267300	2700.000000	3497.523682	2332.848389
153.333298	17.267300	2700.000000	3450.000000	2301.149902
186.793396	17.267300	2700.000000	3450.000000	2301.149902
204.444397	17.267300	2700.000000	3450.000000	2301.149902
102.222198	50.000000	2700.000000	3380.000000	2254.459961
119.873299	50.000000	2700.000000	3657.500000	2439.552490
153.333298	50.000000	2700.000000	3712.500977	2476.238037
186.793396	50.000000	2700.000000	3450.000000	2301.149902
204.444397	50.000000	2700.000000	3450.000000	2301.149902
102.222198	82.732697	2700.000000	3380.000000	2254.459961
119.873299	82.732697	2700.000000	3380.000000	2254.459961
153.333298	82.732697	2700.000000	3420.487305	2281.465088
186.793396	82.732697	2700.000000	3750.000000	2501.250000
204.444397	82.732697	2700.000000	3640.265625	2428.057129
102.222198	100.000000	2700.000000	3380.000000	2254.459961
119.873299	100.000000	2700.000000	3380.000000	2254.459961
153.333298	100.000000	2700.000000	3380.000000	2254.459961
